gene_code,T_cac14,T_cac5,T_cac10,T_cac13,T_cac16,T_cac4,T_cac9,T_cac8,T_cac3,T_cac6,T_cac2,T_cac7,T_cac11,T_cac12,T_cac1
ENSG00000168646,14313.9183,5914.72568,10768.71517,11538.28306,15262.3428,13451.5553,28325.566,7784.16315,11948.30393,16518.516,5497.27314,1431.02895,3484.65652,2422.51878,8272.26964
ENSG00000184788,136,7,135,16,90.8882,74,129,129,106,76,136,89,73,112,145
ENSG00000159256,2847.36,75.8803,1887.23,2036.38,1454.54,1039.71,2149.05,1871.54,2057.43,928.599,2889.6,1552.7,2035.06,1878.17,2154.24
ENSG00000171129,11.8741,2.61134,113.775,2.62629,9.7714,0,149.785,92.6024,7.27058,71.7354,1.0556,50.9993,0,22.6825,5.64831
ENSG00000187240,1442.4005,199.2123,1506.3502,734.8509,1285.5718,1331.729,1979.009,1731.2169,1466.7102,730.69669,3350.726,1473.108,889.9182,1286.92214,2140.88928
ENSG00000122778,4743.9962,678.00036,2414.00198,1547.00251,2766.0047,1675.0033,1951.0046,1614.003,2285.0005,1144.0037,1493.99552,1281.999,592.00048,773.843,2598.0012
ENSG00000196724,163.3397523,25.0619486,115.9999494,69.99999187,72.21623,114.9999942,100,144.999661,124.0000108,39.20870005,203.1203471,75.00000136,128.67782,123.0000679,178.10992
ENSG00000204311,58.03375,9.81943,31.46694,58.69448,32.2382955,45.5333,50.6352,32.38878,39.38183,27.1228,72.3097,63.77209,56.21771,80.55528,29.722018
ENSG00000258436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175727,3202.5465,1497.7694,3090.7174,2090.8526,4128.3491,2562.1492,2318.611,2100.0522,3373.6828,1338.8609,2943.6577,3029.6198,1747.1353,4790.69661,3731.4105
ENSG00000198835,43,29,10,74,7,19,255,19,27,20,35,26,15,26,40
ENSG00000126261,2780.13762,677.686,1972.66748,1035.48218,2227.15,1064.614533,1772.414,2350.76,1543.9309,976.97423,1593.2901,1028.75055,889.08,1155.92007,2990.0035
ENSG00000171103,631.75829,69.2538,448.37037,492.62755,407.99095,246.20154,448.79727,456.46002,496.15629,296.23838,681.8721,462.375,215.308,361.85181,365.344
ENSG00000170873,1006.22404,234.73694,839.4234,1505.65448,1426.98645,1225.1402,1292.1598,564.80824,541.11962,1291.3742,1059.8844,804.42028,678.184,750.7043,701.54728
ENSG00000129255,158.60215,48.39029256,153.89636,81.02351,98.79599,74.1563,73.11136,106.93246,52.2004,28.44809,69.77929,166.1452,158.78813,83.31867,83.43295
ENSG00000168267,1,0,0,0,116,5,7,0,2,0,0,0,0,0,0
ENSG00000188100,7,2,1,0,0,1,1.06107,5.52223,2,0,2,2,1,0,11.5484
ENSG00000115524,15984.998,3127.964,14764.1656,13197.9696,15320.1639,8435.6454,14748.53933,13986.4038,14403.9863,8328.1511,18502.9137,13968.84683,7830.7865,14406.83096,14601.4865
ENSG00000187824,46.23477,7.520357,81.1091,40.31517,17.75795,33.42773,52.08366,57.1775,29.54165,25.33042,43.1938,101.38867,63.09828,42.21033,62.46082
ENSG00000150628,2,0,1,0,0,2,2,0,0,0,2,1,0,0,2.49107
ENSG00000075073,219.00018,25,85,19.00003,104.99995,170.9999,27.99996,183.9996,46,49.00004,242.9996,93,6,22.99997,36
ENSG00000149131,3500.1448,982.2324,3362.682425,873.1806541,1670.833582,4669.618918,3544.2795,4044.446789,4647.835415,1347.712786,5148.7445,3012.66173,3204.8534,4040.3114,9833.8913
ENSG00000108433,1101.0131,222.17401,1332.39347,978.45689,1027.4649,703.17862,1079.02652,976.103,1242.3041,562.05286,1299.55873,992.37527,853.89003,843.09802,986.891977
ENSG00000205497,28.4325,0,0,0,0,0,2,3,0,0,14.9933,0,28.7429,0,1
ENSG00000044115,10502.49016,2172.4919,10358.66538,4767.56131,6750.4147,4082.7485,6927.91694,7918.50183,5210.18731,3007.37199,7741.55352,7219.266209,3830.80195,5259.96097,9682.31589
ENSG00000198104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171532,0.484666,2,1,0.21653,3,0,0,4,5,3,12.3511,1,0,7,0.433114
ENSG00000145861,27,17,39,18,31,38,31,21,14,17,35,17,26,30,53
ENSG00000162039,20.158804,0,5.7516379,4.3068434,5.9142384,3.1125661,15.249349,11.847733,4.5385817,3.0000042,10.51172,9.163281,8.752969,4.2397413,14.0833736
ENSG00000124214,7331.99363,1523.99663,7384.004,3293.00498,9937.0011,6424.22776,5019.0012,5354.99685,6412.99866,4095.99899,4884.00177,3836.003,2739.4135,5164.0016,6762.004
ENSG00000188158,991.507,553.374,488.935,671.408,1084.794,782.585,1287.806,1630.948,603.699,1531.893,1019.992,609.921,739.719,1238.565,2846.447
ENSG00000159588,5.24167,8.73747,9.94341,6.94923,7.33133,10.701,4.39267,3.16989,10.6037,0.680679,6.46466,6.34875,6.52988,20.5122,2.21729
ENSG00000012174,605.9212,54.1694,806.1291,278.7557,368.3315,334.00863,431.2821,499.0473,445.7409,246.3977,493.66498,374.74027,224.7238,316.8783,396.35103
ENSG00000172006,34.5445,28.3866,28.9445,17.3652,48.9479,35.1026,26.4138,7.26538,32.1384,22.5264,8.66255,0.490254,15.4894,68.5149,30.194
ENSG00000152583,6153.9989,722.9998,2896.9954,1488.99845,2279.999874,3542.00175,3077.49361,4979.0042,3751.00067,1809.99653,13551.99031,4908.00169,2418.99613,4720.995324,4240.00374
ENSG00000214491,5.14265,1.06445,7.9029,1,6.115567,0,5.40245,3.999997,10.63428,2.224967,6,8,11,0,10
ENSG00000166448,27.07609,8.92464,49.4476,1.67182,9.6805,6.59339,14.95422,15.9943,36.89217,1.45868,10.91733,7.41029,11.62647,4.947935,12.78587
ENSG00000168569,162.34496,165.4832,289.967,129.68743,355.251,155.103,255.55086,125.9787,210.436,154.475,161.094,202.33501,202.75386,279.36683,225.02562
ENSG00000004700,2309.61812,270.068,2444.21692,1051.66102,1098.25573,900.07512,1162.1456,2419.18222,1550.32176,649.39552,2322.62154,1562.81764,1128.24575,1281.5682,2514.53726
ENSG00000174990,5.40241,0,4.8704,0,0,0,5.48015,1.60423,0,0,1.63076,0,0,9.7526,3
ENSG00000265944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175077,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
ENSG00000179119,325.564,42.467,327.905,236.721,213.88,300.757,224.797,419.749,329.767,147.949,441.351,308.602,178.209,216.622,272.646
ENSG00000100852,8308.68393,1004.63218,5600.293698,7407.573476,7081.664177,3688.39804,6701.409011,8681.55263,6328.9965,3890.453421,9746.93127,5892.316586,3250.67551,6359.824684,8946.202578
ENSG00000165152,261.0000003,54.9999512,49.9999896,305.000486,297,197.0002745,211.000009,178.9999009,103.9999152,35.0000133,304.00027,453,200.0000002,308,130.0000512
ENSG00000134247,2235.19,1639.67,2523.62,1241.84,2756.7,2093.29,2186.99,2299.16,1959.26,848.023,3754.02,2340.35,1578.13,1756.62,3529.96
ENSG00000101812,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
ENSG00000007216,34.84341,0,71.0544,21.00336,561.349,18.78984,349.0151,10.15274,3.29374,40.6367,0.420679,2.14005,1.67467,194.9879,27.35485
ENSG00000198513,324.218,29.988432,253.9594,203.9202,193.2491,200.8413,243.70436,287.1479,500.8375,82.6705,412.5945,201.053,240.9188,168.28381,244.068
ENSG00000170100,264.5857,67.6208,278.63712,176.3921,269.0617,160.6769,189.4659,404.5701,232.8655,92.41111,280.7239,188.77613,195.5902,319.16644,241.6492
ENSG00000163931,2710.33722,838.81368,2591.34486,1403.1223,3686.9002,2043.7138,2403.24851,1713.03474,2228.99185,1066.13577,2275.08853,2197.59294,870.88163,2334.613,2302.32405
ENSG00000128203,98.8382,142,118.241,111.153,156.73,136.582,65.3485,68.7313,85.4272,66.239,102.56,331,67,220.263,249.261
ENSG00000147655,7,4.00001,20.99997,5,12,7,22.00002,43.00001,4,8,84.00003,6,10,11,5
ENSG00000070831,4505.9434,1175.141,4452.1587,3278.98142,3948.7452,2745.9731,3976.5523,5224.04416,2684.5066,2222.7655,5156.0433,4684.2654,2941.4028,4051.55457,5259.7925
ENSG00000132915,14.0858,0,4.84419,2.61357,27.9872,4.5424,15.0427,23.6368,6.83479,5.29486,4.63687,4.76137,2.1678,15.3193,2.7509
ENSG00000143320,223.00052,51.99997,125.9999,14,60.999995,173.00006,141.00004,319.9995,191.0003,36.000001,337.00003,137,67.00002,35.999959,252.0002
ENSG00000067066,3281.09133,704.52955,2337.576752,2621.746481,1858.27909,2482.34829,2136.23093,2462.14547,3314.98609,1515.11363,3509.44684,3536.4595,2353.7476,4113.33424,2763.72184
ENSG00000015475,701.1767,328.98639,893.1671,362.8858,1176.98968,876.5119,613.9403,497.59,646.75302,462.87357,360.1059,592.9299,600.0163,467.22815,570.9282
ENSG00000111215,18.1187,0,1.310183665,5.21856,2.569040928,2.90746,0.436752,5.55407,0.468342,1.64188,2.2468,0.578174,0,3.484005,3.2283
ENSG00000160948,1033.75192,446.51302,589.2252627,903.6530774,890.8264612,867.6663,937.593437,803.3207503,1008.59684,782.1156241,648.5404944,771.249406,425.7263,775.1046771,602.87064
ENSG00000186442,1.0000001,0,2.0000633,0,0,3.0000012,0,0,0,1.0000003,4,0,0,0.9999996,1.00092006
ENSG00000128815,991.3066001,497.0129214,700.8349,1656.31404,624.688,873.6874088,1006.50917,1392.4498,1099.5951,497.4849,1550.53283,1325.5418,1307.8402,1489.00121,1144.19149
ENSG00000188162,19.59373,1,11.0607,8.0003,17.00001,8.725635966,15.27014,0,1,7.72559,2.09715,2,11.46235,12.842031,1.2879
ENSG00000168389,120.2903,149.6036884,786.7242,365.6483,417.84798,298.2067,987.52,431.8924166,225.2006,177.3901,338.6966,427.2924,257.0683,125.8208277,370.84491
ENSG00000153774,2026.06,409.344,2398.76,1812.48,3245.45915,1630.68,2156.42,1845.82,2098.57,1203.87,2250.78,1690.29,1315.02,1886.23,2132.12
ENSG00000101425,30.68326,1.63132,4.999997,3.49466,3,10.6626,10.0251,7,6,9,11,4.86029,7,3.21343,44
ENSG00000166884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163435,5023.96915,1713.7787,3969.8269,4191.51849,5966.0174,4681.08088,4257.58155,3544.69602,5549.39322,7998.3829,3148.67901,2842.796,2117.568,3453.426,4586.55072
ENSG00000196544,101,80,65,40,123,89,66,55,68,56,69,113,89,95,112
ENSG00000183741,413.887,330.2366,316.977,101.8755,438.556,396.254,385.685,311.4316,284.903,314.423,408.803,240.114,303.487,377.147,684.012
ENSG00000184895,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0
ENSG00000255837,120.333,5,60.6667,78.3333,31,19.3333,45.3333,52.3333,43.3333,25.6667,58.3333,51.3333,21.3333,51,69.3333
ENSG00000003393,758.9522,153.21428,615.0176,491.81,492.7584,372.06615,448.146,656.8406,587.09645,457.6647,696.9997,472.9607,427.4499,568.0817,850.64778
ENSG00000161714,866.34573,900.40334,566.84085,541.77649,904.40566,993.8451,2132.8723,698.24004,1005.7131,428.35256,690.39598,772.5064,384.33,1451.05185,1192.49048
ENSG00000136653,148.80323,93.11575,0.057649839,198.9408,70.26298,106.74171,3.34180833,83.95487492,150.7552,143.6032,248.4817,73.63383811,83.03945304,286.47162,251.6639
ENSG00000105852,33.3093857,11.168,13.04106,0,18.0726,5.29276,3.497150654,0,5.56005,0,0,14.7037,30.1981,0,140.835
ENSG00000114790,376.456,78.3503,79.1627,164.3,265.505,241.884,211.349,372.269,155.459,123.156,427.437,243.736,208.426,158.819,253.436
ENSG00000196344,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
ENSG00000120729,37.106,7,57.0359,26.67922,63.0368,15.46360589,17.408003,47.8153,13.26527,4.97968,37.9501,65.30978,22.2302,30.81962,54.35200009
ENSG00000147885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131732,751.7872,139.4186,1273.45391,570.971,545.5199,317.97193,557.5558,612.12404,578.27603,281.76612,678.4272,552.42226,451.54923,654.5414,1046.9551
ENSG00000123130,1438.517,375.28619,2579.0938,572.96929,1005.5563,1148.2077,765.1979,1345.2924,1496.7065,676.619,1318.12946,1006.6094,705.84028,801.26289,1850.047
ENSG00000104852,2890.99,4586.72445,3729.55,1888.56288,4824.08417,4143.39,4110.91,2626.22,3489.14,3057.01991,2506.7381,2506.6258,2369.5675,4459.41059,6410.04701
ENSG00000172216,790.344,257.383,963.278,295.37,905.449,1186.17,631.974,517,1171.84,831.231,1144.18,548.58,256.382,559.242,1112.12
ENSG00000116748,24,4.68025589,125.439,97.3502,44.4813722,26,144,114.395,30,51.72790213,39.99995077,30.00001267,89.99997608,184.576,21.91553689
ENSG00000111684,1628.33,327.174,881.004,373.595,961.721,500.414,625.164,764.937,509.705,517.34,684.166,446.455,334.6,1271.36,1047.37
ENSG00000135312,8,3,19,5,7,17,11,15,11,6,21,12,14,13,38
ENSG00000204475,0,0.121324,0.189772,0,0,0,0.105425,0,0,0.263112,0.0991442,0.163451,0.23524,0.331321,0.5954123
ENSG00000138698,1571.77506,295.919804,1390.128231,1180.596003,1142.588447,634.75907,1061.376385,1230.27044,1031.01806,452.7805179,1658.84404,1031.9649,729.14007,976.1013,1383.822673
ENSG00000086712,2301.1653,529.54459,2672.4481,1262.4534,1611.6818,1637.2615,1120.1203,1454.7028,1846.137,1563.1855,1249.8943,1085.5519,698.1334,1277.6369,1523.9023
ENSG00000181690,267.15299,0,145.9404,86,70.7689,145.60506,79.85952,234.06866,89.8012,90.16873,122.23818,7.27764,11.11838,38.99996,52.77344
ENSG00000126934,3194.29,1814.283,2176.647,1313.9864,3834.93,2645.94,2027.491,1615.32274,2037.286,1320.174,2022.3954,2348.8297,1190.515,2354.59,2059.47985
ENSG00000135436,204.5206,125.9678,128.736,83.22214,128.5314,129.9621,117.5501,86.6073,91.63409,67.5039,82.52156,70.75188,63.26537057,126.8779,104.5081
ENSG00000025434,658.91468,137.73962,277.00557,352.8802,420.46811,359.1455,691.27081,428.67688,393.4343,390.34316,248.6262,303.22052,188.3703,432.75912,517.40138
ENSG00000186453,34.79839,2.82829,30.17146,5.54249,12,7.65483,12,13.11005,15.0631,3.999997,24.18912,14,5.155161,14.08437,19.15571
ENSG00000101752,449.656,446.799,659.675,464.703,504.502,391.452,688.052,526.608,441.248,355.594,586.65,449.52,473.032,594.628,1003.25
ENSG00000232838,448.049,156.017,675.691,260.891,254.294,313.967,464.208,361.433,485.366,390.182,341.72,362.384,202.872,226.646,441.35
ENSG00000105708,148,9,34,111,110,86,106,78,102,70,116.18,86,79,157,130
ENSG00000129353,3098.89042,1005.6516,1913.09557,949.934742,2124.1257,1218.1177,1981.2735,1618.59343,1281.81213,727.44462,1705.5275,1487.14046,1907.7678,1950.41879,1996.20089
ENSG00000084764,760.425,207.8539,284.7907,338.5967,643.792,400.8248,327.3335,351.0468,519.311,89.4146,660.095,131.8276,159.2117,241.6649,820.132
ENSG00000196954,861.17713,36.0611,591.14397,541.27789,425.61482,290.55901,1008.7557,768.836,402.457,510.71982,817.7528,901.706,704.88177,535.121,999.3956
ENSG00000043093,705.0887,64.4145,799.68779,701.6509,473.98744,367.75742,578.65473,754.7787,634.44388,299.55616,953.26935,566.84249,443.58162,653.83584,693.82542
ENSG00000104714,1555.6048,1846.815014,954.88628,1781.6892,2081.89958,1163.7136,909.5057,1543.84906,1090.5103,1055.1931,1450.174,830.86037,1056.8534,1952.48549,1921.4357
ENSG00000204178,2208.9559,539.0004,1890.75589,1543.0027,2286.81058,1591.92048,1863.4101,2462.0015,1550.99584,1183.89928,2148.88926,1843.00202,1429.00212,1586.00279,2367.0627
ENSG00000221890,41,24,23,9,21,35,12,38,43,55,56,27,22,16,80
ENSG00000136869,412.1729,158.5878,433.902,350.483,91.1505,220.74,238.2033,443.4314,145.5706,82.6137,351.729,214.9189,223.728,132.1694,827.907
ENSG00000114349,0,0,2,0,0,0,0,1,1,0,1,1,0,1,2
ENSG00000124140,18.5477,4.30823,7.24951,2.07413,7.23541,8.9171,5,5.000001,7.7808719,1.38918,9.31237,9,4,6.1595,19.2181
ENSG00000106536,5.00001,1.54986,2,0,4.68704,60.44888,659.1486,140.4283,676.5921,3,17.47032,1,74.06242,3,3
ENSG00000120162,197.316,69.9881,360.348,252.573,649.072,207.079,303.453,337.631,265.415,159.409,410.868,581,403.721,546.59,380.571
ENSG00000172785,3723.31319,590.657,3380.4913,2340.39994,4408.08731,1771.2633,4025.6448,2813.9573,2643.04597,2110.00543,3785.7596,4077.43502,2106.1552,3663.12073,3744.878585
ENSG00000136488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000067900,5691.199,1026.01674,5762.5555,5650.4204,3292.0899,2712.76822,5550.6204,7382.8703,4784.7209,2848.1854,7986.6272,5744.477,3249.9263,5752.2553,8042.3426
ENSG00000188153,206.0533,658.88644,389.50931,998.3899,571.26102,224.9281,465.2544,357.9498,317.60119,504.59531,287.44005,471.53862,437.8311,221.3993,483.052946
ENSG00000114670,227.05155,107.04875,243.07066,544.1701,673.5703,220.30894,198.58391,249.4425,265.62094,69.90703,329.72049,645.9249,231.28559,376.78064,212.24532
ENSG00000118004,35.99999,9.999999,17.175278,12,23.148,47.00001,15.71375318,6.64087,21.99999941,11.25349,15.52437,9,12,21.36992,26.99997
ENSG00000198276,2671.016,546.9857,2103.4214,887.9417,4852.672079,3191.1355,1895.1126,1050.6258,2290.8071,1734.7358,1049.4757,1102.114535,1089.2092,2104.785101,1709.9226
ENSG00000169214,8,1,9,20,2,1,4,5,3,4,8,1,1,33,8
ENSG00000126768,0,0,9.24E-05,0,0,2.77393,366.6953,0,0,272.3123,298.12356,212.57454,0.000419021,0,475.17436
ENSG00000164032,1631.72,999.757,2777.86,862.458,2511.78,1534.84,1590.6,1800.12,1020.64,649.738,1416.28,1947.78,1543.11,1746.86,1820.44
ENSG00000113739,273.9823,11.47723,220.7333,75.9196,253.011,324.9684,88.74349,58.10199,181.8097,48.3455,228.3674,68.2495,96.5874,107.963,103.8895
ENSG00000117533,253.89545,16.7496,140.66156,111.949,66.83613,86.3562,124.33268,142.667,172.689,71.04122,144.391,90.3869,69.7046,125.222,206.339
ENSG00000112339,1543.068501,520.9992608,1387.454476,1341.40518,1756.398223,1109.835512,1515.743932,2110.831079,1445.89937,766.8769803,1966.742519,1600.35797,1036.225475,1551.884035,1448.565642
ENSG00000206052,50.772,13.01597,58.4702,23.02086,14.51633,26.6846,31.6143,58.7033,53.0348,18.38133,41.3615,27.079,30.82147,33.6074,60.4043
ENSG00000147082,13.1075,3,13.1928,6.25846,12.6314,2.0866,12.000048,7,4.000982,3.5535558,8.76256,20.2193,15.6192,4.87533,3.89451
ENSG00000132819,238.7147,136.1956,302.3871,162.0422,314.1421,377.2255,342,144.945,664.0611,405.0717,281.0003,423.4169,273.8708,435.7552,274.0004
ENSG00000101079,1161.99987,101.99996,1011.99948,476.00007,1153.99912,709.02954,767.99999,655.00051,874.00001,618.00077,638.00013,488.00036,371.00006,977.00026,762.99964
ENSG00000171840,123.9999,31.00002,76.00001,83.00003,39.00005,60.00004,72.99993,77.00004,48.99999,33.00002,85,59,66.99998,52.00011,90.99999
ENSG00000111052,13.45177,2.76662,25.64613,6.83509,16.59773,10.4868,4.75122,18.16778,9.37628,2.74922,25.87684,12.1738,7.96848,13.31615,106.5978
ENSG00000149506,4.69265,2.84402,10.4535,7.48,6.78975,9.30013,4.73983,0,0,8.92158,6.15523,0,0,0,8.30956
ENSG00000198742,3210.954,798.236,2878.219,1894.534,2305.398,1652.718,1569.38,1926.7596,2760.77,1663.188,2408.242,1548.102,991.028,1926.828,3756.645
ENSG00000138944,43,9,50,3,29,43,18,30,18,6,121,22,18,33,64.0111
ENSG00000105197,859.4577,469.66397,749.5408734,280.0273,1012.52196,657.81999,618.79493,685.8697,430.01996,274.8323251,451.359356,506.5628217,356.85989,576.329672,1250.354
ENSG00000121989,1026.4949,145.5388,586.72214,744.728,1122.35501,594.209,804.66695,818.16,910.30551,492.014,877.794,699.117,380.546,823.32158,700.553
ENSG00000188710,14,12,10,3,4,12,6,9,16,6,13,7,11,14,2
ENSG00000016602,852.401,12.64849,1872.4275,46,49,278.00029,881.055,2965.8046,40,524.568,140.211,51,15.26014,164.99974,7.86515
ENSG00000261740,1003.23,69.4293,2314.05,648.223,646.884,726.397,1363.38,559.151,1137.31,460.653,451.89,203.258,776.666,1132.92,1031.38
ENSG00000187848,25.99996,61.99998,48.00003,15,3,21.00002,9,17.00004,7.000004,19.00003,2.99954,18.00005,50,24.99997,27.00004
ENSG00000179520,0,0,0,1,0,0,0,1.21736,1,0,0,0,0,0,0
ENSG00000218739,562.07,16.23226,398.127,313.212,325.473,135.0956,398.21232,358.539,411.967,209.8821,487.18163,332.826,169.05357,255.284,294.009
ENSG00000145907,2988.38765,942.50474,2731.36457,1871.52296,2515.9476,1694.56887,2540.89598,2662.27629,2011.00024,1442.32288,2922.53594,2251.4662,1588.24703,1982.82019,2700.14477
ENSG00000145945,35,64,56.00004,14,15,110,29.00001,28,35,95,55.99998,25,14,37,117
ENSG00000165192,3,0,0,0,0,2,2.9999975,2,2,0,1,5,1,0,3.38937
ENSG00000171307,357.627,97.68223,469.7801,165.62869,500.6157,411.92214,359.6109,300.80607,350.1938447,230.278,248.09922,312.13338,311.15959,418.40674,413.69248
ENSG00000089195,461.178,265.263,1108.559,326.251,660.748,475.585,777.628,782.069,843.609,555.978,665.756,308.972,371.202,312.929,1077.636
ENSG00000162104,911.5793,366.5135,729.8262,554.2771,1478.8429,700.8835,480.3757,549.10896,917.8012,512.4036,900.322,1209.7632,509.7519,972.1084,958.3457
ENSG00000099984,267.8286,50.60806,150.3869,44.74284,29.4861,202.6268,38.254,235.229,287.657,44.47214,135.3791,110.552254,86.5377,135.2955,349.876
ENSG00000165118,235.0003,150,480.9999,193.99961,472.00034,237.00026,344.9996,276.0004,178,91,326.9997,1062.0002,449.7897,688.0003,276.9996
ENSG00000103067,1186.156,645.416,1270.584,537.5525,1908.624,962.268,1170.627,696.169,953.335,451.506,694.167,878.437,599.364,1657.267,1279.898
ENSG00000165480,189.2008,0,127.3696,8.99123,113.2168,84.5599,102.41738,171.7588,136.186,55.46546,77.61414,73.87211,47.5727,47.58009,71.38597
ENSG00000170790,110.662,5.97078,130.094,15.2344,40.2811,141.509,70.2876,38.8478,109.077,19.5049,33.0708,83.292,61.5218,37.9583,47.96
ENSG00000172005,9,8,6,30.92663,7,11,10,14.99996,2,2,12,7,11.99996974,14.00005,7.0000012
ENSG00000137266,748.44217,199.188103,416.3172,721.929071,1022.65932,655.0612,699.29469,568.67228,768.08544,581.39787,576.01443,1824.90355,714.80052,1342.19283,506.1248
ENSG00000198597,34.99996,12.99998,27.99998,36.000021,25.00005,11,78,43,19,47.00005,47.0001,23.999953,30.000046,44.99995,6.000005
ENSG00000140992,2349.5788,496.53497,1338.35297,959.0038,3136.90859,1476.39056,1193.24542,1172.9462,1448.26285,1268.5826,1307.83346,1438.58454,952.4483,1576.53268,1825.28315
ENSG00000139197,2245.192459,879.39338,1501.22357,786.42541,1283.89492,1076.83044,1302.70195,1097.56308,989.90753,601.89937,1078.17012,776.77203,456.59353,849.79038,1317.06228
ENSG00000130035,210.964,123.93861,192.57123,1242.4602,205.29308,57.34866,178.315,185.66625,58.49229,177.779,295.73706,1129.8444,174.97877,102.566078,85.86218
ENSG00000136371,220.948,103.032,401.415,241.102,188.171,178.541,296.551,251.23,225.947,120.666,215.721,310.425,275.034,255.173,319.887
